instance,final_energy,variance,inverse_num_params
0,-16.49164651799675,0.00944543673186269,0.0008620689655172414
0,-16.499819345774704,0.002911607201995572,0.0007668711656441718
0,-16.495929322532984,2.175020773788851e-05,0.0009765625
0,-16.86229162557492,0.005894737717714133,0.0006514657980456026
0,-16.495312875520803,8.812071701746991e-05,0.0007251631617113851
0,-16.500412834968106,0.0013386141537217416,0.0017857142857142857
0,-16.495352764177916,0.007641388623454759,0.0008123476848090983
0,-16.47190358535294,0.001780788939634761,0.0007668711656441718
0,-16.85502022568587,4.509010365901277e-05,0.0006868131868131869
0,-16.489615540113064,0.00014818408054483322,0.0006868131868131869
0,-16.49665093578753,0.0015400901795918993,0.0007251631617113851
0,-16.855288614416985,0.00026561506922377897,0.0006868131868131869
0,-16.490030861897562,0.001013133134725149,0.0007251631617113851
0,-16.857923065887235,0.0008062741252690643,0.0006514657980456026
0,-16.495427608118124,2.179832874282222e-06,0.0029850746268656717
0,-16.495189550431025,0.0036571402752998525,0.0006514657980456026
0,-16.4962613596432,5.574731071809579e-05,0.0007668711656441718
0,-16.493267074036666,0.008677815632137454,0.0009765625
0,-16.49476213731647,0.0020826416363788204,0.0009165902841429881
0,-16.478220850269174,0.0012012572694003994,0.0010427528675703858
0,-16.833126848561957,5.945720109181534e-10,0.0007668711656441718
0,-16.496267846281906,1.2531470000379018e-05,0.003861003861003861
0,-16.49977777090435,0.0015707571853366394,0.0006514657980456026
0,-16.496922659241495,0.004618136281458913,0.0006514657980456026
0,-16.49340408846088,0.0051769859058729,0.0008123476848090983
0,-16.496991140657514,0.00018708641857743442,0.0016366612111292963
0,-16.496583284716397,0.0011584273675089346,0.0006868131868131869
0,-16.859263052907462,6.347779382740106e-05,0.0006868131868131869
0,-16.496614196631953,0.0002445659999210241,0.003861003861003861
0,-16.49734760316228,0.0003673458301585003,0.0006514657980456026
0,-16.494718211980953,0.003917996229684346,0.0029850746268656717
0,-15.53337971812479,0.0033198708078798905,0.0006514657980456026
0,-16.85739171319005,1.747857481326137e-05,0.0006868131868131869
0,-16.494616608161277,0.0035340932592834396,0.0007668711656441718
0,-16.496534437311897,1.2013238872032548e-05,0.0007251631617113851
0,-16.49623927210719,1.5395972837436487e-05,0.0011976047904191617
1,-17.058583893081373,0.003758355225941946,0.0033783783783783786
1,-17.05596830117389,0.00443533432815833,0.0016366612111292963
1,-17.05973555478442,0.001019619015043149,0.0008123476848090983
1,-17.05841376080254,1.6779586095789122e-06,0.0021551724137931034
1,-17.057775685265888,9.888937057469724e-05,0.0021551724137931034
1,-17.0579852464665,2.1551990057667242e-05,0.003861003861003861
1,-16.216722600741075,0.0004120988688967939,0.002386634844868735
1,-17.058446277391162,3.6609055843754616e-05,0.0033783783783783786
1,-16.829410579920385,0.006454333495302516,0.0007668711656441718
1,-17.060852505705125,0.0003909865605586059,0.0011976047904191617
1,-17.05909127818509,0.008537231875438221,0.0026595744680851063
1,-16.752929812558246,0.000732778260601556,0.0008620689655172414
1,-16.240339623016624,0.0031261715844255267,0.0009765625
1,-17.05736202303118,0.0029984880369135626,0.0013908205841446453
1,-17.05534752460607,0.0002964392352212815,0.0009165902841429881
1,-15.937219776830563,0.005331866247416278,0.0009165902841429881
1,-17.058046998576856,0.001492158879443991,0.0021551724137931034
1,-17.0559509445887,6.2428453140933e-05,0.0021551724137931034
1,-17.05702217751405,0.005816621178687147,0.0011160714285714285
1,-16.82937523961819,7.892270519794303e-06,0.0026595744680851063
1,-17.05529913787228,0.008853279756172262,0.0006514657980456026
1,-17.05246070742346,0.0008786131956596481,0.0011160714285714285
1,-17.057915782248315,0.0006131190500093654,0.0033783783783783786
1,-17.058512538414472,0.004037351749239032,0.004464285714285714
1,-17.055791505334174,0.009491079629922438,0.0016366612111292963
1,-17.052820576320396,2.3655099094932397e-05,0.0015060240963855422
1,-17.056050030635355,0.0005948737312821781,0.0021551724137931034
1,-16.82326875027453,1.0662094301691455e-05,0.0016366612111292963
1,-17.05686912228546,0.0004240568510505212,0.002386634844868735
1,-17.061995295320635,0.0006930782020364836,0.0009165902841429881
1,-17.061234504058437,0.00013676011962803644,0.004464285714285714
1,-17.060376242656883,8.239375044510576e-05,0.0011976047904191617
1,-17.05864670892145,0.0058709534275843914,0.0009765625
1,-17.059991591377276,0.007877534733195315,0.002386634844868735
1,-17.059901373794816,0.0005802122605750521,0.004464285714285714
1,-17.05958694728138,0.002946019885860672,0.0009165902841429881
1,-17.057082251161038,0.004007012316343463,0.0019569471624266144
1,-17.061154382939815,0.0002828639493341932,0.0033783783783783786
1,-17.064192521838546,0.0013501164361987656,0.0011160714285714285
1,-17.058149882368046,0.003534339598092242,0.0011160714285714285
1,-17.047532246086586,0.0002543176650086293,0.0011976047904191617
1,-17.0615655849717,0.004668343196671534,0.0033783783783783786
1,-17.060130191136032,0.0032608439533938264,0.002386634844868735
1,-17.06097478722698,0.00021856183646143946,0.002386634844868735
1,-17.058222893524988,0.0002947928531310311,0.003861003861003861
1,-17.055574131530438,0.0001987380951519697,0.0013908205841446453
1,-17.056827961012598,0.001440227159717059,0.0029850746268656717
1,-17.057428915779273,0.0067352608899946195,0.004464285714285714
1,-16.855256115569787,0.007685511851877283,0.0029850746268656717
1,-17.057792857224243,0.004511551826537235,0.004464285714285714
1,-17.056622182925683,0.008090465987962195,0.0007668711656441718
1,-17.061049267516506,0.00012093035002370109,0.0010427528675703858
1,-17.060978179232553,0.0005101759114139362,0.004464285714285714
1,-17.057626504602755,0.004909444402375355,0.0006868131868131869
1,-17.059242000213626,0.00034033054434241594,0.004464285714285714
1,-17.057736786084973,0.006852639194642419,0.0009765625
1,-17.06138285727319,0.002534936839715455,0.0011976047904191617
1,-17.05670531078933,0.002660896785312482,0.0011160714285714285
1,-17.0595709469857,0.006793492023350394,0.0010427528675703858
1,-17.060900773709246,0.0003696716184658158,0.0009765625
1,-17.055302921093247,0.0018723542589437908,0.001288659793814433
1,-17.06214076977295,0.003850058228466393,0.002386634844868735
1,-17.055269696522508,0.007856132390858061,0.0029850746268656717
1,-17.058979217062397,0.00036344112646645845,0.0026595744680851063
1,-16.230745945839384,0.0010449636642162513,0.0008620689655172414
1,-17.057903935264655,0.0029811859171141562,0.0019569471624266144
1,-17.06086127743191,0.0021520712841017983,0.0026595744680851063
1,-17.05923617637442,5.583490239917457e-05,0.0007251631617113851
1,-15.859043104714873,0.0001234710166827719,0.0013908205841446453
1,-17.05985610249552,2.0586371659107e-05,0.0008620689655172414
1,-17.060944385722046,0.001214736754032032,0.004464285714285714
1,-15.937091041492833,0.006354035430800859,0.0006868131868131869
1,-15.568134000751465,0.001033978929999854,0.0019569471624266144
1,-17.059627193067605,7.921080956812368e-06,0.004464285714285714
1,-17.05902988780388,1.0400827045634772e-06,0.0029850746268656717
1,-17.055369997622407,0.007714314481065741,0.0006514657980456026
1,-17.059190592825555,0.00019115952161766477,0.004464285714285714
1,-17.057889776288178,0.0006211328513497162,0.0021551724137931034
1,-17.058861398238395,0.001809434280516499,0.0009765625
1,-17.060815604226608,0.0006619027560311797,0.0033783783783783786
1,-17.061512204162632,0.0005606492246396523,0.004464285714285714
1,-17.058189663818904,0.004465523995887253,0.003861003861003861
1,-17.064449669033745,0.008242673073379723,0.0033783783783783786
1,-16.9903551886909,0.009291198385264604,0.0029850746268656717
1,-16.823242561987787,3.262143299973947e-05,0.001288659793814433
1,-17.059865706249834,0.0017360669701518673,0.0029850746268656717
1,-17.058939955034607,0.00017398002220760054,0.003861003861003861
1,-17.05682817635098,1.203949353928443e-05,0.0013908205841446453
1,-17.057400492518898,0.0009923591935903303,0.004464285714285714
1,-17.06055540430204,2.9048734905586697e-05,0.0011160714285714285
1,-17.05781612195257,0.005845759071300725,0.0006868131868131869
1,-17.059686128859067,0.00020244618098267303,0.0029850746268656717
1,-17.064523387461783,0.007068246753336704,0.0021551724137931034
1,-17.057678329983634,0.00317212071936536,0.003861003861003861
1,-17.060331502045415,0.00043726521566982065,0.0013908205841446453
1,-17.065425921127368,0.00772931152397932,0.0019569471624266144
1,-17.056797997279926,2.5553157660313496e-05,0.0033783783783783786
1,-17.061886268235142,0.003924175216562644,0.0016366612111292963
1,-17.05835030841842,0.009564384838623331,0.0033783783783783786
1,-17.051926623370917,0.001073053709208279,0.0019569471624266144
1,-17.050988746935772,0.0011345415745533903,0.0033783783783783786
1,-17.05835859385266,0.00811790161886739,0.0017857142857142857
1,-17.05955045771232,0.0014700346044548105,0.0019569471624266144
1,-17.06126114614754,0.008906847245246773,0.0017857142857142857
1,-17.06056344086515,0.0019737424884783013,0.004464285714285714
1,-17.056693133938253,0.005309524567006117,0.0008620689655172414
2,-19.855550899823495,0.0032270127034644577,0.001288659793814433
2,-19.8534975394208,0.004468657714361012,0.0029850746268656717
2,-19.8595546717873,0.0007076927169761216,0.0007668711656441718
2,-19.855330307487982,0.00024077455359569679,0.0026595744680851063
2,-19.857742597885903,7.789077900009473e-07,0.0017857142857142857
2,-19.290177915994345,0.0008332712543095982,0.0016366612111292963
2,-19.85935771487902,1.1309342698412414e-05,0.0009765625
2,-19.856886731560735,2.7430532970510797e-05,0.0008123476848090983
2,-19.864953994190337,5.204074063353583e-06,0.0010427528675703858
2,-19.856945737418982,6.822122353753424e-05,0.0015060240963855422
2,-19.855836145493335,5.479804126393576e-06,0.0008123476848090983
2,-19.853181454006,0.009151791135283688,0.0009765625
2,-19.856949544038876,0.0003730502197004278,0.0011976047904191617
2,-19.85675185250872,0.0003471676350656837,0.001288659793814433
2,-19.85599918618187,1.428431449605154e-21,0.0006514657980456026
2,-19.85809788410044,0.002043800681123406,0.0017857142857142857
2,-19.858999347285835,0.00164772084296881,0.0011976047904191617
2,-18.317217280717472,1.9998630462372182e-13,0.001288659793814433
2,-19.856148970134353,2.299276607775051e-07,0.0009765625
2,-19.856428011423393,6.595071903659051e-06,0.0011976047904191617
2,-19.856085841627657,3.8118172028340235e-09,0.001288659793814433
2,-19.85689357103831,7.841559176878339e-05,0.0007668711656441718
2,-19.85506353730469,0.009473497716953879,0.0008620689655172414
2,-19.855507614617277,7.586506970746676e-05,0.0008123476848090983
2,-19.86169784785714,0.004234681864900351,0.0009165902841429881
2,-19.86661143053158,0.0019867318199874727,0.0009765625
2,-19.85598473578474,8.497954299201366e-08,0.0007668711656441718
2,-19.855964536861052,3.633814509606257e-10,0.0011160714285714285
2,-19.852622340709146,7.761105144723336e-07,0.0009765625
2,-19.859293545259085,0.0037218379735175647,0.0007251631617113851
2,-19.857168799229964,0.0008914087663692074,0.0008123476848090983
2,-19.858615717966746,4.318590262424692e-06,0.0009765625
2,-19.856498687620718,2.8534756135410664e-05,0.0008620689655172414
2,-19.860800267500675,0.0006512272314166244,0.0007668711656441718
2,-19.860994802886363,0.0018046699759438729,0.0007251631617113851
2,-19.306645223638093,0.0014762751950761735,0.0006868131868131869
2,-19.85144473609915,0.008860613436478449,0.0007668711656441718
2,-19.85796680587683,0.0007305620411940573,0.0033783783783783786
2,-19.860541196092832,2.2560141922039216e-05,0.0011160714285714285
2,-19.854619469692214,0.0015776843697072654,0.0019569471624266144
2,-19.85622880622649,0.00014200275290257447,0.0011160714285714285
2,-19.859679140849774,0.0012955295342222165,0.0009165902841429881
2,-19.85121702767973,1.1839078332358808e-06,0.0008620689655172414
2,-19.85760115064527,6.725920496473021e-05,0.0006868131868131869
2,-19.85509360666412,0.0025092205302798404,0.0017857142857142857
2,-19.857476737617354,1.3494135995200712e-05,0.0007668711656441718
2,-19.855182730531585,0.0017019372584655243,0.0026595744680851063
2,-19.857129177149087,3.693006689587872e-05,0.0011976047904191617
2,-19.298821259871694,1.349037522272913e-05,0.0011160714285714285
2,-19.854872402811036,1.2797251682863107e-21,0.0029850746268656717
2,-19.86002277859846,0.00015019108204538734,0.0013908205841446453
2,-19.301842062415712,9.104769011564426e-05,0.0021551724137931034
2,-19.853212125651986,0.004328321115738821,0.0021551724137931034
2,-19.856269642439617,3.2429294152786357e-06,0.0015060240963855422
2,-19.855987306592795,1.6568471809360398e-05,0.0011976047904191617
2,-19.855508239108868,0.0018501810126596674,0.0011976047904191617
2,-19.857925365189292,6.982703285211237e-05,0.0010427528675703858
2,-19.85777639602279,6.85692842519902e-05,0.0011160714285714285
2,-19.853857517801334,0.0002181311450568331,0.0016366612111292963
2,-19.857745641446336,0.0006327815978676227,0.0011160714285714285
2,-19.859342726361326,2.7303534039385264e-07,0.0008620689655172414
2,-19.857744270913656,0.00014399605104993557,0.0011160714285714285
2,-19.855820130210844,6.24997612149578e-05,0.0008123476848090983
2,-19.855108410510155,1.1651989719992092e-05,0.001288659793814433
2,-19.856081661856738,3.1684988663333496e-08,0.0007251631617113851
2,-19.859257358151215,0.0036478828323271255,0.0026595744680851063
2,-19.85433742872413,0.00450830927901351,0.0010427528675703858
2,-19.85600508654378,2.005936990446313e-08,0.0009165902841429881
2,-19.856371331567107,0.00039390522169674744,0.0029850746268656717
2,-19.855829366764908,0.007568619909156617,0.0009765625
2,-19.852815016118576,4.8335739437668305e-25,0.0009165902841429881
2,-19.85884734354989,0.0038683274366253548,0.0008123476848090983
2,-19.85939124537047,0.0007550600894281363,0.0006514657980456026
2,-19.858719693794132,4.66026925123105e-06,0.0006868131868131869
2,-19.854501617192028,0.0017578615098288112,0.0006514657980456026
2,-19.854126643162335,1.3611342481205547e-12,0.0007251631617113851
2,-19.861018110101696,0.0006112947949670926,0.0007668711656441718
2,-19.853169097504644,0.005421066829126836,0.0006868131868131869
2,-19.85637857100332,3.144007419610985e-05,0.0009165902841429881
2,-19.860966629654424,0.000498125510679958,0.0008123476848090983
2,-19.855925450232306,2.197600030365332e-05,0.0008123476848090983
2,-19.856332965778883,0.0001826581629831309,0.0011160714285714285
2,-19.860614186085044,0.0020623253159868338,0.0008620689655172414
2,-19.854633362659747,0.008160353242045683,0.0011160714285714285
3,-18.455858960372932,0.0006732097663417509,0.0009765625
3,-17.34156204076974,0.0007542588764941244,0.0010427528675703858
3,-18.455442378871155,0.009178619041607088,0.0006868131868131869
3,-18.453008603215753,1.4781956101243254e-07,0.0006868131868131869
3,-16.944491401321432,2.537827868501679e-24,0.0011160714285714285
3,-17.854761957815946,0.0005104393998455155,0.0008123476848090983
3,-17.851354957504157,1.8654482123017214e-07,0.0015060240963855422
3,-17.356212488367316,0.0014771040646012641,0.0009165902841429881
3,-18.453963469185652,0.003573884267613362,0.0011160714285714285
3,-17.36463775857691,0.008247917221551621,0.0007251631617113851
3,-18.45724274055189,0.0019784641104851485,0.0007251631617113851
3,-18.448122270228648,1.015587363014162e-16,0.0006868131868131869
3,-18.455321324159364,4.0485889703323645e-05,0.0010427528675703858
3,-18.442465955239445,3.2426098037988946e-05,0.0011160714285714285
3,-18.455433853744676,6.618263844917356e-05,0.0008123476848090983
3,-18.457314548906304,0.004728366506443755,0.0009765625
3,-18.456536024945393,0.0015717324203345002,0.003861003861003861
3,-17.260454391567276,0.004686395785145657,0.0017857142857142857
3,-18.454843307664312,0.0018524956760849573,0.0011160714285714285
3,-18.455595564210178,7.044751662325172e-11,0.0026595744680851063
3,-17.360279512162172,0.0048620256326890425,0.0016366612111292963
3,-18.453195416448963,2.979241742176857e-10,0.0033783783783783786
3,-18.45150611731409,0.007198288142866785,0.004464285714285714
3,-18.450287577920495,0.0013659409614729242,0.0008123476848090983
3,-18.456005779219716,1.648562112147289e-05,0.004464285714285714
3,-18.455923685035053,3.231432411078674e-05,0.004464285714285714
3,-18.45275001191643,0.0038159913162819545,0.003861003861003861
3,-18.455879845794744,4.410639721027147e-05,0.004464285714285714
3,-18.455099675121783,1.58095601558597e-05,0.004464285714285714
3,-18.45567777124435,2.894413726413805e-05,0.003861003861003861
3,-18.45483684965879,0.0016107863401850382,0.0033783783783783786
3,-18.45568914283431,4.735612811198803e-05,0.004464285714285714
3,-18.455792492778222,0.0005732057097460549,0.0010427528675703858
3,-18.45720848574645,1.0886014739414606e-05,0.0006514657980456026
3,-18.452432331649348,1.571778568717655e-05,0.0021551724137931034
3,-18.457092602420385,0.006346116174471691,0.0007668711656441718
3,-18.457667059904455,0.00017520066478448877,0.0008620689655172414
3,-18.4567184649812,0.00010612963819877506,0.0006868131868131869
3,-18.45688458171504,0.0006334549076419946,0.0006514657980456026
3,-18.45944948369263,0.007226663969561873,0.0006514657980456026
3,-18.451687530017434,0.0067833619812303495,0.0007251631617113851
3,-18.433918602403136,5.149729013936716e-06,0.0007251631617113851
3,-18.45788936818103,0.00018173152001957726,0.0011976047904191617
3,-18.455879962212446,0.00813271700461236,0.0011160714285714285
3,-18.4572341448356,0.0005206143746585583,0.0010427528675703858
3,-17.35990218929526,0.009248472849698285,0.0006514657980456026
3,-18.45439262388671,0.008925975885605593,0.001288659793814433
3,-17.490382013726574,0.003446502744700333,0.0006514657980456026
3,-18.454789097707884,0.002910158573285036,0.001288659793814433
3,-18.464754966728606,0.0002735792152985128,0.0008620689655172414
3,-17.36166131309817,0.0013641871311692855,0.0008620689655172414
3,-18.452993182123492,0.008293073964999967,0.0006514657980456026
3,-18.45270949240131,0.00782131532674882,0.0006514657980456026
3,-18.455542919738154,0.009460171321546076,0.0009165902841429881
3,-18.459396729893054,0.0001925589175432266,0.0007668711656441718
3,-18.454453353217925,0.000518845330096584,0.0009165902841429881
3,-18.459289135261415,0.00232039196444885,0.0010427528675703858
3,-18.45751475922194,3.0281784511419444e-05,0.001288659793814433
3,-18.4546396356043,0.0023137233268649467,0.0016366612111292963
3,-18.45643418126579,0.0003411662680774764,0.0015060240963855422
3,-18.458428887994877,0.0005428115313814008,0.0017857142857142857
3,-17.35350022933198,0.008376935132266996,0.0007251631617113851
3,-17.849988449864373,1.9839113603906377e-05,0.0026595744680851063
3,-17.365499464353398,0.0029968320577007474,0.001288659793814433
3,-18.45536026680459,0.00018338377139309956,0.0011976047904191617
3,-18.45507816658586,1.44047761976819e-06,0.0013908205841446453
3,-18.45323567137478,0.0036323254803790907,0.0011976047904191617
3,-18.455536444119225,6.75990017575057e-07,0.003861003861003861
3,-17.372989988553915,0.006639639642072335,0.0007668711656441718
3,-17.36917572209744,0.0035307759861298795,0.0007668711656441718
3,-18.45200906841426,0.007384423463657439,0.0009165902841429881
3,-18.46045743038013,0.00038128017928388527,0.0007668711656441718
3,-18.45631146875166,7.587725113820633e-05,0.001288659793814433
3,-18.450155294184288,0.009699227206765571,0.0019569471624266144
3,-18.456785959661534,0.0054000418727726445,0.0017857142857142857
3,-18.455287714801663,3.139131084180732e-05,0.0019569471624266144
3,-17.850747659335326,4.3037750320842526e-08,0.0006868131868131869
3,-18.457890258308318,0.0027940957491946784,0.0009165902841429881
3,-18.455673049305428,4.539194439375919e-06,0.0008620689655172414
3,-18.45533943181229,2.8090701391542704e-08,0.0008123476848090983
3,-18.455959163788744,0.00036129387144766793,0.0009165902841429881
3,-18.457716945404304,0.0001883913568923676,0.0009165902841429881
3,-17.36287237081872,0.005532041127891463,0.0010427528675703858
3,-18.45286014525097,0.00512107722557342,0.0009765625
3,-18.458165133951212,0.0014030080583238248,0.0007668711656441718
3,-17.36622367917638,0.0003132518577765394,0.0006514657980456026
3,-17.358860832660287,0.0002623242361398214,0.0007668711656441718
3,-18.453503835754304,8.13746667065949e-05,0.0021551724137931034
3,-18.45983662956605,5.189466291326921e-05,0.0011160714285714285
3,-17.362892336376277,0.0043472157932188905,0.0006868131868131869
3,-18.45342707361574,0.007255963066928922,0.0010427528675703858
3,-16.69082468476967,5.192359710610775e-08,0.001288659793814433
3,-18.453866648031024,0.006758206431020513,0.001288659793814433
3,-17.356309099765983,0.0033028088576687333,0.0009165902841429881
3,-18.456203031430103,1.795351567628169e-06,0.0007251631617113851
3,-18.45483634631048,0.0007300930050746178,0.0011976047904191617
3,-18.455317113350667,0.00198387610167566,0.0008123476848090983
3,-18.456757569143317,5.943999805321952e-05,0.0006868131868131869
3,-17.361948560885622,0.006565681798374519,0.0010427528675703858
3,-17.850405596877724,0.0073921477314258235,0.0009165902841429881
3,-18.45689262067582,0.0003218867976584663,0.0015060240963855422
3,-18.451677314463854,0.0016830709967046102,0.0019569471624266144
3,-18.45517200521153,0.004606278819847899,0.0009165902841429881
3,-18.45545483947867,0.0022738707751734934,0.0011976047904191617
3,-18.45634552399543,0.00031748271684407174,0.0021551724137931034
3,-18.45642972709109,0.0006991830604985394,0.0006868131868131869
3,-18.4523424074742,2.9788650697946874e-06,0.0011160714285714285
3,-18.45712899709519,0.0013861271322766593,0.0006868131868131869
3,-18.455813846778128,7.897880733604311e-05,0.0009765625
3,-18.45474446318216,0.0069981563254720115,0.0011160714285714285
3,-17.855750756438066,0.0027325305578409912,0.0011160714285714285
3,-18.454281942339655,0.00717099160465073,0.0013908205841446453
3,-18.455531194383116,5.105897285194804e-06,0.0011160714285714285
3,-17.366659948654736,0.003875715339704105,0.0009165902841429881
3,-18.453173734178304,7.956560782889099e-07,0.0011160714285714285
3,-18.45764162565605,0.004304830932462286,0.0011160714285714285
3,-18.455628284715793,0.00032946199912742047,0.0008123476848090983
3,-18.45563952587484,0.0005555512160658995,0.0007251631617113851
3,-18.453959758403002,1.7866507447680658e-06,0.0009765625
3,-18.456413988422106,2.7790835022465435e-05,0.0017857142857142857
3,-18.460238724088835,6.232345534041776e-05,0.001288659793814433
3,-17.358690862094026,0.005500997396010194,0.0007251631617113851
3,-18.453574715469223,0.004643494038948589,0.0008620689655172414
3,-18.45379143249641,0.009994220076686416,0.0006514657980456026
3,-16.697279166460138,0.00015334184976629168,0.0007251631617113851
3,-18.455664269005297,0.0035333831543472812,0.0017857142857142857
3,-18.456500042344217,0.00015073040023050926,0.0013908205841446453
3,-18.456285167636906,0.0005773599385064953,0.0009165902841429881
3,-18.455712664172196,2.268597703141077e-05,0.0033783783783783786
3,-17.37043169554208,0.008223283622127077,0.0013908205841446453
3,-17.36045253616807,0.0021625373742700338,0.0011976047904191617
3,-18.456983364964525,0.00010637167743278027,0.004464285714285714
3,-18.455141926742996,0.00028845398219929465,0.0007251631617113851
3,-18.456620501718863,0.0023850465034797336,0.0006868131868131869
3,-18.451715847799395,0.00862874012640315,0.0011976047904191617
3,-17.359996628875088,0.0010936840086698308,0.0008620689655172414
3,-18.45247836494083,0.008700826991122899,0.0011160714285714285
3,-18.44588801080384,1.0572428694712305e-05,0.0006868131868131869
3,-18.455900913102187,0.0020258346972031336,0.0013908205841446453
3,-18.455066225461657,0.00016449250633537337,0.0006868131868131869
3,-18.457589758055583,0.0003689329798923986,0.0007251631617113851
3,-18.45423915538537,0.005248227987058625,0.0013908205841446453
3,-18.456359236875038,0.001163302597282212,0.0006514657980456026
3,-18.453651302238146,0.0041037083438023965,0.0006868131868131869
3,-18.45551433066985,0.0027780292186971485,0.0006514657980456026
3,-17.366884399955932,0.0022110106718669607,0.0008620689655172414
3,-17.274219336598403,1.3794902823461855e-07,0.003861003861003861
3,-18.455948078673533,0.0012126850480698153,0.0011160714285714285
3,-18.455634907010737,9.28393006456686e-05,0.0006514657980456026
3,-17.363412859745033,0.0015077278933512302,0.0007251631617113851
3,-18.45662758121221,0.0014193993306439883,0.0009765625
4,-17.315508542002938,0.002352006771235755,0.002386634844868735
4,-16.063078068800685,1.6238135654080639e-10,0.0016366612111292963
4,-17.253937429299036,0.0017604547557804942,0.0009165902841429881
4,-17.254587365617937,2.3265101920042394e-05,0.0033783783783783786
4,-17.253524350736953,0.0012462952549755519,0.0026595744680851063
4,-17.254318074533913,8.65323218887969e-06,0.0033783783783783786
4,-17.25262542170656,0.007291153331831048,0.0013908205841446453
4,-17.255742937749638,0.006319653370834952,0.002386634844868735
4,-17.253686518562276,5.7589148325857334e-05,0.0017857142857142857
4,-17.253209971549097,0.0009605260268749441,0.0026595744680851063
4,-17.340022754193942,0.0054686904438370565,0.0017857142857142857
4,-17.253989904885366,0.00035448585970561825,0.0016366612111292963
4,-17.348333632127,0.004031829172465168,0.003861003861003861
4,-17.254281473160148,0.00012503493920536322,0.0029850746268656717
4,-17.255485614632825,0.0007788569884323814,0.0029850746268656717
4,-17.307616412543208,0.009682388665072785,0.0021551724137931034
4,-17.254078814594834,0.003258858704770897,0.0029850746268656717
4,-17.35774046561874,0.00021298435301691577,0.0011976047904191617
4,-17.351745825831177,1.2407277119160014e-07,0.0013908205841446453
4,-17.249593468446395,0.00783837955576871,0.0011160714285714285
4,-17.252636788881944,4.021111689725142e-05,0.0007251631617113851
4,-17.3576125178229,0.002441842338564551,0.001288659793814433
4,-17.251553699069902,8.17092579040329e-06,0.0015060240963855422
4,-17.25630970461048,0.0007791117957409799,0.0009765625
4,-17.356482512078017,4.9805983756797244e-05,0.0010427528675703858
4,-17.255471829037784,0.000518881026950426,0.0011160714285714285
4,-17.334242899277005,2.8219642166168627e-07,0.0010427528675703858
4,-17.24173843436451,0.0012005639994248877,0.001288659793814433
4,-17.256245642020847,0.0003442670801689467,0.0010427528675703858
4,-17.25007407758705,0.009657915932660147,0.0011160714285714285
4,-17.25856784552289,0.00011583101051191214,0.002386634844868735
4,-17.255843276196245,0.0005401774124454277,0.0011160714285714285
4,-17.252715913118838,0.008747129186376502,0.0013908205841446453
4,-17.25422185601168,0.002952902840587784,0.0007668711656441718
4,-17.29427820364692,0.002645314228572969,0.0026595744680851063
4,-17.356269965301397,9.763425031577166e-05,0.0015060240963855422
4,-17.245655721384377,0.00042376605538922945,0.0011976047904191617
4,-17.253584229101772,2.979943638286653e-06,0.0017857142857142857
4,-17.25446925829514,4.4865799126340857e-05,0.0017857142857142857
4,-17.354104935483416,7.84736996828393e-05,0.0015060240963855422
